epoch,step,train_loss
0,49,0.002278380561619997
0,99,0.002038030419498682
0,149,0.0024239630438387394
0,199,0.002201945288106799
0,249,0.00204755668528378
0,299,0.0018065308686345816
0,349,0.0023193727247416973
0,399,0.002172014908865094
0,449,0.0023997353855520487
0,499,0.0023752234410494566
0,549,0.0020151608623564243
0,599,0.0022619322407990694
0,649,0.002314571291208267
0,699,0.0018379840767011046
0,749,0.0022681644186377525
0,799,0.00147578539326787
0,849,0.0023127924650907516
0,899,0.00235613901168108
0,949,0.0020449140574783087
0,999,0.002181081334128976
0,1049,0.0018295126501470804
0,1099,0.0019161951495334506
0,1149,0.0018098530126735568
0,1199,0.0019053607247769833
0,1249,0.0020349861588329077
0,1299,0.001832798239775002
0,1349,0.00211708783172071
0,1399,0.0021496727131307125
0,1449,0.0022108263801783323
0,1499,0.0019203389529138803
0,1549,0.0018471487564966083
0,1599,0.0017509430181235075
0,1649,0.0015748956939205527
0,1699,0.0021385736763477325
0,1749,0.0017822362715378404
0,1799,0.0016673486679792404
0,1849,0.0019612193573266268
0,1899,0.0019071085844188929
0,1949,0.00167563755530864
0,1999,0.0020461517851799726
0,2049,0.0018989271484315395
0,2099,0.0015618365723639727
0,2149,0.002026890404522419
0,2199,0.0018669755663722754
0,2249,0.0019046720117330551
0,2299,0.0022209128364920616
0,2349,0.0014566680183634162
0,2399,0.001521373982541263
1,2449,0.0018082491587847471
1,2499,0.0020318145398050547
1,2549,0.0018574489513412118
1,2599,0.0017664670012891293
1,2649,0.0014732087729498744
1,2699,0.0020042136311531067
1,2749,0.0019033028511330485
1,2799,0.0016537145711481571
1,2849,0.0017313540447503328
1,2899,0.0013658794341608882
1,2949,0.001846892642788589
1,2999,0.0016876428853720427
1,3049,0.002088540932163596
1,3099,0.001957889413461089
1,3149,0.001623685471713543
1,3199,0.0016775033436715603
1,3249,0.0018966508796438575
1,3299,0.0019167198333889246
1,3349,0.0015778832603245974
1,3399,0.0013317209668457508
1,3449,0.0018814889481291175
1,3499,0.001860048738308251
1,3549,0.0019181729294359684
1,3599,0.0014656115090474486
1,3649,0.0019085337407886982
1,3699,0.0014722084160894156
1,3749,0.0017158729024231434
1,3799,0.0015856854151934385
1,3849,0.001934769912622869
1,3899,0.001511146780103445
1,3949,0.0015712560852989554
1,3999,0.001587582635693252
1,4049,0.0016803935868665576
1,4099,0.002183950040489435
1,4149,0.0017449191072955728
1,4199,0.0019268003525212407
1,4249,0.0016031279228627682
1,4299,0.0015427109319716692
1,4349,0.0015241840155795217
1,4399,0.0019093476003035903
1,4449,0.0017434445908293128
1,4499,0.001802651910111308
1,4549,0.0015748465666547418
1,4599,0.0017074010102078319
1,4649,0.0016926114913076162
1,4699,0.0014000262599438429
1,4749,0.0016009215032681823
1,4799,0.0018355047795921564
2,4849,0.001529746106825769
2,4899,0.0018249736167490482
2,4949,0.001388612319715321
2,4999,0.0015320124803110957
2,5049,0.001829464454203844
2,5099,0.0014739313628524542
2,5149,0.0015337999211624265
2,5199,0.00134912075009197
2,5249,0.0016385650960728526
2,5299,0.001481934217736125
2,5349,0.001500641112215817
2,5399,0.0014060151297599077
2,5449,0.0014353719307109714
2,5499,0.0021247065160423517
2,5549,0.0014861474046483636
2,5599,0.0015226631658151746
2,5649,0.0013905047671869397
2,5699,0.0020240687299519777
2,5749,0.001525232451967895
2,5799,0.0016095913015305996
2,5849,0.0014615176478400826
2,5899,0.0018461765721440315
2,5949,0.0016415759455412626
2,5999,0.0015134599525481462
2,6049,0.0014889646554365754
2,6099,0.0018575513968244195
2,6149,0.0012091161916032434
2,6199,0.0012600786285474896
2,6249,0.0015244866954162717
2,6299,0.0017102510901167989
2,6349,0.0016411739634349942
2,6399,0.0014817646006122231
2,6449,0.0013493632432073355
2,6499,0.0015589473769068718
2,6549,0.0014894945779815316
2,6599,0.0016687415773048997
2,6649,0.001294917892664671
2,6699,0.0017425139667466283
2,6749,0.001672718208283186
2,6799,0.0016549836145713925
2,6849,0.0017141117714345455
2,6899,0.0015638238983228803
2,6949,0.0013444058131426573
2,6999,0.0014882817631587386
2,7049,0.0014450311427935958
2,7099,0.0018154899589717388
2,7149,0.0014068536693230271
2,7199,0.0015275682089850307
